"high","medium","low","listing_id"
0.0030116168782115,0.0229388475418091,0.974049508571625,7146803
0.000223011025809683,0.00487409671768546,0.994902849197388,7119179
0.00865453109145164,0.0701856538653374,0.92115980386734,7206743
0.121623903512955,0.42973268032074,0.448643445968628,7193056
0.183161988854408,0.448603570461273,0.36823445558548,7159643
0.00278198486194015,0.0702954530715942,0.926922500133514,7099606
0.180277138948441,0.418719500303268,0.401003390550613,7172413
0.00224263011477888,0.0221006963402033,0.975656628608704,7107601
0.383655428886414,0.510283470153809,0.106061063706875,7178343
0.00202740589156747,0.0324921235442162,0.965480446815491,7135513
0.101610295474529,0.4005186855793,0.49787101149559,7172380
0.00927758775651455,0.135638758540154,0.855083644390106,7163111
0.0650598928332329,0.340665191411972,0.594274878501892,7132579
0.0569865442812443,0.144268855452538,0.798744678497314,7168555
0.000972873240243644,0.0550949759781361,0.943932175636292,7200040
0.00122667080722749,0.0342904962599277,0.964482843875885,7220299
0.00735317775979638,0.145153477787971,0.847493350505829,7109742
0.0480439029633999,0.344032883644104,0.607923209667206,7206011
0.00558821856975555,0.0986499711871147,0.895761847496033,7171859
0.10690626502037,0.487793415784836,0.405300348997116,7191437
0.00362818851135671,0.0844530984759331,0.911918699741364,7160383
0.0830270126461983,0.36199027299881,0.554982721805573,7190720
0.0283289477229118,0.205377027392387,0.766294062137604,7220586
0.00281499023549259,0.0450277142226696,0.952157318592072,7189340
3.92565634683706e-05,0.00273721991106868,0.997223496437073,7207803
0.113786287605762,0.331156879663467,0.555056869983673,7146684
0.00306541193276644,0.0368801802396774,0.960054397583008,7107792
0.0183082893490791,0.198595687747002,0.783096015453339,7144895
0.161107808351517,0.4378422498703,0.401049971580505,7201731
0.0158660672605038,0.106864184141159,0.877269804477692,7170187
0.000212963568628766,0.00280448002740741,0.996982514858246,7165858
0.0565742366015911,0.280208736658096,0.663217008113861,7098059
0.012111852876842,0.154634580016136,0.833253562450409,7218200
0.000352598843164742,0.00327052129432559,0.996376931667328,7133480
0.197341397404671,0.413763523101807,0.388895094394684,7224779
0.000893599353730679,0.00122258940245956,0.99788373708725,7229479
0.121520355343819,0.374408334493637,0.504071354866028,7105836
0.00521862134337425,0.0336971171200275,0.961084306240082,7118625
0.0021703583188355,0.0488320179283619,0.948997557163239,7220851
0.000596973928622901,0.003378267865628,0.99602472782135,7134069
0.0350738130509853,0.0532385595142841,0.911687612533569,7100980
0.245741009712219,0.433199107646942,0.321059823036194,7148912
0.00409998465329409,0.00835103075951338,0.98754894733429,7192749
0.0342665016651154,0.132698729634285,0.833034694194794,7185191
0.147708773612976,0.392646133899689,0.459645122289658,7216272
0.00251114275306463,0.0345140881836414,0.962974786758423,7130895
0.284254848957062,0.513288974761963,0.202456176280975,7171810
0.00639598490670323,0.0368430875241756,0.956760942935944,7196607
0.091944545507431,0.525627434253693,0.382428020238876,7169081
0.00310297077521682,0.0408534854650497,0.956043541431427,7197868
0.0304482243955135,0.341919809579849,0.627632021903992,7154201
0.352603197097778,0.440521568059921,0.206875264644623,7188135
0.00050754752010107,0.0183364469558001,0.98115599155426,7126918
0.0401168316602707,0.231670588254929,0.728212594985962,7099969
0.141102284193039,0.216657891869545,0.6422398686409,7140748
0.0895993411540985,0.493889421224594,0.41651126742363,7194930
0.000278223975328729,0.011311624199152,0.988410115242004,7145022
0.0332285985350609,0.25603199005127,0.710739374160767,7146210
0.00715633714571595,0.0862510800361633,0.906592607498169,7174614
0.33972555398941,0.542775869369507,0.117498591542244,7169994
0.20941187441349,0.454619348049164,0.335968792438507,7216283
0.0167233236134052,0.163563340902328,0.819713354110718,7195263
0.035473357886076,0.265023171901703,0.699503481388092,7189013
0.0801298543810844,0.436061382293701,0.483808696269989,7126402
0.0348266959190369,0.209975525736809,0.755197823047638,7105380
0.158935353159904,0.382251590490341,0.458813071250916,7233051
0.141039744019508,0.437628746032715,0.42133155465126,7110331
0.0347516871988773,0.271601170301437,0.693647146224976,7203975
0.0389932133257389,0.237228810787201,0.723777949810028,7088140
0.0290088765323162,0.230339974164963,0.74065113067627,7098774
0.00215866742655635,0.075864739716053,0.921976625919342,7119816
0.0464858934283257,0.269805639982224,0.683708429336548,7099052
0.0365373902022839,0.21844382584095,0.745018780231476,7147893
0.0480606332421303,0.391931563615799,0.560007810592651,7126161
0.127188161015511,0.273293524980545,0.599518358707428,7217176
0.000828009622637182,0.018437160179019,0.980734765529633,7139193
0.142627343535423,0.413265198469162,0.444107502698898,7091549
0.00177156669087708,0.0114583633840084,0.986770033836365,7095239
0.0193815715610981,0.245820805430412,0.734797656536102,7156592
0.0280735101550817,0.227745607495308,0.744180917739868,7194650
0.115816153585911,0.243682518601418,0.640501379966736,7547612
0.000208965095225722,0.00862712226808071,0.991163969039917,7231053
0.143132939934731,0.4768907725811,0.379976272583008,7093213
0.160824164748192,0.417874157428741,0.421301692724228,7205966
0.00781227881088853,0.108875893056393,0.883311808109283,7141206
0.204533189535141,0.532615959644318,0.262850791215897,7204162
0.452025890350342,0.229324892163277,0.318649142980576,7150641
0.0812437161803246,0.336057603359222,0.582698702812195,7202170
0.0205432046204805,0.132553681731224,0.846903145313263,7170251
0.0480792224407196,0.234969839453697,0.716950953006744,7185739
0.0424028635025024,0.23538239300251,0.722214758396149,7197978
0.0576105788350105,0.181325569748878,0.761063873767853,7221153
0.0055768946185708,0.158036410808563,0.836386680603027,7172584
0.0167135242372751,0.259523510932922,0.723762929439545,7170103
0.164397105574608,0.419333189725876,0.416269719600677,7154438
0.00281165051274002,0.0383113585412502,0.95887702703476,7106783
0.174693942070007,0.444492489099503,0.380813539028168,7093752
0.0769052132964134,0.375006943941116,0.54808783531189,7217767
0.0428524613380432,0.405599027872086,0.551548480987549,7227081
0.029613284394145,0.363825708627701,0.606561005115509,7228925
0.201052695512772,0.416173100471497,0.382774204015732,7123494
0.214735224843025,0.479582846164703,0.305681973695755,7221448
0.00653103133663535,0.0499927625060081,0.94347620010376,7144378
0.0363572835922241,0.176310837268829,0.787331879138947,7119247
0.120231218636036,0.328714042901993,0.551054775714874,7132556
0.00144274916965514,0.00600606575608253,0.992551207542419,7207207
0.0481123737990856,0.303141325712204,0.648746311664581,7233527
0.190231457352638,0.369120359420776,0.440648138523102,7190904
0.0111119505017996,0.180827036499977,0.808061003684998,7231822
0.318302780389786,0.481856107711792,0.199841052293777,7221396
0.015262977220118,0.393408924341202,0.591328144073486,7208428
0.0582528077065945,0.434725403785706,0.507021725177765,7223457
0.0200462751090527,0.113750122487545,0.866203546524048,7141908
0.0188340619206429,0.0892921090126038,0.891873896121979,7151675
0.0895117968320847,0.271270185709,0.639217972755432,7193980
0.0159336905926466,0.185003116726875,0.799063205718994,7139911
0.000664160470478237,0.0329331643879414,0.966402649879456,7223793
0.000363765080692247,0.0056536584161222,0.9939826130867,7179709
0.0910734906792641,0.374708294868469,0.53421825170517,7110926
0.0998557955026627,0.470488578081131,0.429655611515045,7221990
0.0191051959991455,0.150154814124107,0.830739974975586,7231253
0.261884480714798,0.505164623260498,0.232950910925865,7170235
0.000385228835511953,0.0110997976735234,0.988514959812164,7196882
0.0624966137111187,0.25265446305275,0.68484890460968,7099672
0.0359218642115593,0.155466109514236,0.808612048625946,7195058
0.0183547101914883,0.173008695244789,0.808636546134949,7160409
0.0682003572583199,0.066259428858757,0.865540206432343,7106290
0.0949761718511581,0.405260145664215,0.49976372718811,7197936
0.0177137181162834,0.180805698037148,0.801480650901794,7156876
0.00019705161685124,0.00264991680160165,0.997153043746948,7228076
0.119571328163147,0.333445876836777,0.546982765197754,7124813
0.0384773090481758,0.203741550445557,0.757781147956848,7171882
0.154294654726982,0.405963450670242,0.439741849899292,7208856
0.0160614401102066,0.167459592223167,0.816478967666626,7143929
0.00498063396662474,0.0419710353016853,0.953048408031464,7138221
0.0202209372073412,0.164887875318527,0.814891159534454,7197889
0.0106691354885697,0.181764990091324,0.807565927505493,7144511
0.00931159872561693,0.100179649889469,0.890508711338043,7145789
0.0052423388697207,0.0482661388814449,0.946491539478302,7222735
0.0311100874096155,0.295769393444061,0.673120558261871,7180376
0.00524819036945701,0.0486177876591682,0.946134030818939,7197440
0.0415179096162319,0.266245037317276,0.692237079143524,7124266
0.463675409555435,0.395850300788879,0.140474244952202,7215367
0.00511370599269867,0.0576706677675247,0.937215566635132,7165803
0.166185617446899,0.327185988426208,0.506628394126892,7227686
0.0404843613505363,0.343400955200195,0.616114675998688,7168375
0.0993811711668968,0.340475082397461,0.560143768787384,7119170
0.000722993572708219,0.0143139706924558,0.984962999820709,7153162
0.0300822220742702,0.294915229082108,0.675002574920654,7132189
0.000447260565124452,0.0111020253971219,0.988450765609741,7229731
0.00157574168406427,0.0406236834824085,0.957800567150116,7154446
0.064310222864151,0.349161058664322,0.586528718471527,7161951
0.345758318901062,0.468161821365356,0.18607984483242,7095501
0.000311921612592414,0.0188987795263529,0.980789244174957,7226646
0.000601047882810235,0.00842191465198994,0.990977048873901,7176714
0.00105164176784456,0.0792317092418671,0.919716656208038,7192270
0.0263061560690403,0.162416100502014,0.811277747154236,7103012
0.0410455800592899,0.346597641706467,0.612356781959534,7139652
0.462723702192307,0.336853533983231,0.200422793626785,7194690
0.000198671652469784,0.00175256817601621,0.998048782348633,7166376
0.00849431380629539,0.101810850203037,0.88969486951828,7207305
0.115629799664021,0.362306624650955,0.522063612937927,7114094
0.0132320588454604,0.138783976435661,0.84798401594162,7108815
0.00964461080729961,0.0240787472575903,0.9662766456604,7114460
0.0441958196461201,0.246066585183144,0.709737598896027,7188848
0.423369169235229,0.365105152130127,0.211525708436966,7123856
0.106171071529388,0.379635155200958,0.514193773269653,7211602
0.0184427425265312,0.101818531751633,0.879738748073578,7223361
0.063489206135273,0.573465168476105,0.36304560303688,7123267
0.000184710486792028,0.0052376426756382,0.994577646255493,7122368
0.154125779867172,0.38098531961441,0.464888900518417,7228121
0.025691132992506,0.131104424595833,0.843204498291016,7107884
0.0587192326784134,0.249254733324051,0.692026019096375,7108964
3.79130760848057e-05,0.000339251419063658,0.999622821807861,7187297
0.155828803777695,0.569043457508087,0.275127679109573,7095603
0.000402728968765587,0.00621135672554374,0.993385970592499,7186761
0.0698302760720253,0.405895948410034,0.524273753166199,7107609
0.0211033523082733,0.171910524368286,0.806986153125763,7189882
0.00560145499184728,0.0782245248556137,0.916173994541168,7103279
0.226474836468697,0.39325812458992,0.3802669942379,7152865
0.011016764678061,0.17164845764637,0.817334711551666,7131250
0.0808015540242195,0.280384719371796,0.638813734054565,7154492
0.0356675684452057,0.215831711888313,0.748500764369965,7118573
0.435367822647095,0.32661771774292,0.238014504313469,7100034
0.0102466363459826,0.119419887661934,0.870333433151245,7193985
0.00608971156179905,0.188915625214577,0.804994702339172,7200308
0.601457834243774,0.295016527175903,0.103525631129742,7144163
0.00259935390204191,0.0687054842710495,0.928695142269135,7218373
0.0202204585075378,0.242682278156281,0.737097322940826,7141600
0.00376725336536765,0.0581506006419659,0.938082098960876,7203780
0.00341618899255991,0.0661864206194878,0.930397391319275,7144397
0.0431250855326653,0.26330441236496,0.693570554256439,7210639
0.00564535520970821,0.118759132921696,0.875595510005951,7218895
0.312473595142365,0.52732253074646,0.160203889012337,7231578
0.0195086095482111,0.141219139099121,0.839272201061249,7145761
0.0887320786714554,0.428192287683487,0.483075678348541,7121571
0.0107380645349622,0.0610793419182301,0.928182601928711,7229067
0.00132850394584239,0.0353496223688126,0.96332186460495,7163221
0.177088230848312,0.632760524749756,0.190151229500771,7102885
0.0169677957892418,0.0894592702388763,0.893572926521301,7144184
0.0253812316805124,0.289576828479767,0.685041904449463,7120719
0.0888674631714821,0.268688768148422,0.642443776130676,7177356
0.0537008717656136,0.341706037521362,0.604593098163605,7129579
0.463966548442841,0.287421822547913,0.248611599206924,7117040
0.00701472582295537,0.0819074735045433,0.911077857017517,7127047
0.00175527669489384,0.0219226721674204,0.976322054862976,7142237
0.0380920693278313,0.165465086698532,0.796442806720734,7189989
0.0017934194765985,0.0876423195004463,0.910564303398132,7153754
0.00177009531762451,0.0160708650946617,0.982159078121185,7094635
0.01570756547153,0.275520831346512,0.708771586418152,7089323
0.00303961662575603,0.0683315619826317,0.928628861904144,7125716
0.00242692255415022,0.0324598141014576,0.96511322259903,7133236
0.00464432686567307,0.0732716992497444,0.922083973884583,7150131
0.191386729478836,0.457330316305161,0.351282894611359,7136485
0.0750677585601807,0.241217717528343,0.68371456861496,7198426
0.0962990000844002,0.397299826145172,0.506401181221008,7219398
0.0230788178741932,0.0560102388262749,0.920910894870758,7203235
0.00272541190497577,0.0573073029518127,0.939967274665833,7162200
0.0119892349466681,0.146525159478188,0.841485559940338,7113972
0.140675336122513,0.584856569766998,0.274468094110489,7113058
0.00217731459997594,0.039627380669117,0.958195328712463,7179471
0.000838322623167187,0.0215509328991175,0.977610766887665,7220197
0.0440310873091221,0.600723087787628,0.35524582862854,7201950
0.0254180580377579,0.117636747658253,0.856945157051086,7119087
0.0755729675292969,0.136703506112099,0.787723541259766,7219815
0.183398991823196,0.393652409315109,0.422948569059372,7145412
0.00921096093952656,0.0619138479232788,0.928875207901001,7199415
0.00237954524345696,0.051573246717453,0.946047186851501,7088367
0.00409126747399569,0.0654270946979523,0.930481612682343,7154868
0.0889407396316528,0.51588374376297,0.395175516605377,7175390
0.00327536836266518,0.0211576148867607,0.975566983222961,7233092
0.104374870657921,0.225309744477272,0.670315384864807,7147392
0.000433079956565052,0.0226576458662748,0.976909339427948,7171598
0.13156558573246,0.386878877878189,0.481555551290512,7225169
0.075459711253643,0.50566840171814,0.418871909379959,7110270
0.00881961733102798,0.0937049090862274,0.897475481033325,7232347
0.000921523489523679,0.0396779142320156,0.959400534629822,7143370
0.0821206867694855,0.356982380151749,0.560896992683411,7104563
0.0115408068522811,0.0470674298703671,0.941391706466675,7182279
0.0020041752140969,0.0500377453863621,0.947958052158356,7102907
0.0424922332167625,0.249925643205643,0.707582175731659,7102536
0.0710190385580063,0.28231206536293,0.64666885137558,7106026
0.0208554565906525,0.280576258897781,0.698568284511566,7136157
0.000963558093644679,0.0199655890464783,0.979070901870728,7283283
0.00236037257127464,0.0621111504733562,0.935528516769409,7145770
0.347201973199844,0.566974580287933,0.0858234092593193,7205150
0.000157313843374141,0.00692979479208589,0.992912948131561,7641397
0.0086669959127903,0.174491211771965,0.816841781139374,7113515
0.0266156885772943,0.423733681440353,0.549650609493256,7223796
0.0439106971025467,0.272413372993469,0.683675944805145,7148744
0.000205046322662383,0.0037300051189959,0.996064960956573,7148394
0.1627067476511,0.309392601251602,0.527900636196136,7116800
0.0024331035092473,0.0385840870440006,0.958982765674591,7153186
0.0292167160660028,0.242698684334755,0.728084623813629,7201311
0.000732371467165649,0.0389881692826748,0.960279524326324,7161997
0.16564504802227,0.364334017038345,0.470020979642868,7209445
0.00652810372412205,0.0202551241964102,0.973216772079468,7186506
0.175294637680054,0.52670419216156,0.298001140356064,7209097
0.119442254304886,0.402103185653687,0.478454619646072,7162716
0.00910380203276873,0.0867603570222855,0.904135882854462,7218072
0.00628369720652699,0.0540300458669662,0.939686238765717,7219722
0.357240110635757,0.463461816310883,0.179298087954521,7160754
0.000995521899312735,0.00548231462016702,0.993522226810455,7101075
0.0208417251706123,0.0806676298379898,0.89849066734314,7156196
0.0666890665888786,0.423561245203018,0.509749710559845,7097078
0.205645948648453,0.450784921646118,0.343569099903107,7098690
0.0448750182986259,0.751164615154266,0.203960403800011,7187990
0.00158370682038367,0.0358361005783081,0.962580144405365,7174416
0.00363428052514791,0.0060099228285253,0.990355849266052,7127584
0.0455609932541847,0.132250905036926,0.822188079357147,7135326
0.0517995283007622,0.46258682012558,0.4856136739254,7162079
0.00286211352795362,0.126503810286522,0.870634078979492,7223091
0.00238779792562127,0.0286005083471537,0.969011664390564,7111593
0.00754308328032494,0.126109302043915,0.86634761095047,7510966
0.013581951148808,0.280474632978439,0.705943465232849,7215001
0.0213384181261063,0.0989988669753075,0.879662752151489,7178150
0.153985485434532,0.3888840675354,0.457130461931229,7188818
0.183361649513245,0.462160676717758,0.354477733373642,7223215
0.0296434704214334,0.279645651578903,0.69071090221405,7108775
0.0445664748549461,0.475201070308685,0.480232447385788,7105564
0.96890777349472,0.0126119693741202,0.0184802711009979,7149977
0.0183910597115755,0.150361150503159,0.831247806549072,7203628
0.163158252835274,0.515740871429443,0.321100831031799,7111101
0.0125421602278948,0.123781837522984,0.863676011562347,7230635
0.0364472605288029,0.275408715009689,0.688144028186798,7191723
0.0560249835252762,0.282328903675079,0.661646127700806,7182551
0.00564198289066553,0.0135508356615901,0.98080712556839,7207499
0.0927511528134346,0.562365055084229,0.34488382935524,7127752
0.069476418197155,0.267809152603149,0.662714421749115,7203130
0.00531619600951672,0.0414245389401913,0.953259229660034,7146954
0.0448530428111553,0.468922823667526,0.486224174499512,7102099
0.0214318577200174,0.150645568966866,0.827922523021698,7090465
0.0786080583930016,0.356009632349014,0.565382301807404,7195707
0.162212625145912,0.515081703662872,0.322705686092377,7173771
0.142316207289696,0.188061937689781,0.669621825218201,7227119
0.220463559031487,0.412986814975739,0.366549670696259,7191282
0.00358655233867466,0.0261714328080416,0.970242023468018,7234321
0.0391919165849686,0.380415737628937,0.580392301082611,7089192
0.100618496537209,0.33200016617775,0.567381381988525,7121340
0.0414429344236851,0.224322780966759,0.73423433303833,7224067
0.00126160122454166,0.0151781095191836,0.98356032371521,7202394
0.00968301296234131,0.188638061285019,0.801678955554962,7185383
0.00150958879385144,0.0154234943911433,0.983066856861115,7150197
0.00984710361808538,0.109748348593712,0.880404531955719,7229219
0.0880137607455254,0.27962738275528,0.632358849048615,7120645
0.315362244844437,0.379030644893646,0.305607110261917,7161927
0.0475563779473305,0.276721000671387,0.675722658634186,7135921
0.40786474943161,0.384877473115921,0.207257732748985,7200676
0.0224227905273438,0.180919796228409,0.796657383441925,7093724
0.0306654553860426,0.15256305038929,0.816771447658539,7147958
0.00793881993740797,0.239113688468933,0.752947509288788,7194091
0.0561659373342991,0.338725656270981,0.605108380317688,7154398
0.110077440738678,0.326870143413544,0.563052415847778,7145075
0.0420367307960987,0.215056389570236,0.742906868457794,7169218
0.159464582800865,0.553696870803833,0.286838561296463,7145667
0.00244055711664259,0.0818488746881485,0.915710508823395,7137139
0.0541452206671238,0.272650182247162,0.67320454120636,7206621
0.0243237037211657,0.230907335877419,0.744768977165222,7119974
0.00181012798566371,0.0427260808646679,0.955463767051697,7164565
0.0123130343854427,0.189164385199547,0.798522531986237,7146911
0.201048210263252,0.459262728691101,0.339689075946808,7102957
0.626579880714417,0.253162264823914,0.120257847011089,7103367
0.0166975129395723,0.156727254390717,0.826575219631195,7219144
0.0439572557806969,0.352286010980606,0.603756725788116,7160248
0.00159893231466413,0.079589918255806,0.918811142444611,7115128
0.113298468291759,0.427243590354919,0.459457904100418,7510693
0.0213643107563257,0.111502192914486,0.867133498191833,7125147
0.00131737673655152,0.0448401905596256,0.953842401504517,7219107
0.105336710810661,0.450479477643967,0.444183796644211,7214057
0.0589953623712063,0.292863339185715,0.648141264915466,7146241
0.210484743118286,0.53386116027832,0.255654096603394,7200343
0.000558198138605803,0.00127930368762463,0.998162567615509,7225823
0.0434504561126232,0.666017651557922,0.290531933307648,7155252
0.000778242421802133,0.0101512307301164,0.989070534706116,7204411
0.00538320606574416,0.0973070710897446,0.89730978012085,7145365
0.0367725417017937,0.382730543613434,0.580496907234192,7197619
0.000270826363703236,0.00717289000749588,0.992556273937225,7164106
0.0676550045609474,0.27418777346611,0.658157229423523,7193033
0.062053345143795,0.550183594226837,0.387763053178787,7226083
0.22230826318264,0.628685772418976,0.149005964398384,7126764
0.138010546565056,0.293784946203232,0.568204522132874,7180121
0.000693877052981406,0.0650726780295372,0.934233427047729,7129218
0.0644638910889626,0.336930900812149,0.598605215549469,7162512
0.0273246802389622,0.198857292532921,0.773818075656891,7145625
0.0120032066479325,0.191865205764771,0.796131551265717,7145024
0.00591741222888231,0.0534336492419243,0.940648913383484,7130468
0.277716726064682,0.428052961826324,0.294230282306671,7105397
0.656705260276794,0.248049005866051,0.0952457189559937,7094434
0.0336291417479515,0.151854738593102,0.814516127109528,7119045
0.0190848670899868,0.167163714766502,0.813751459121704,7112345
0.0618742480874062,0.342147588729858,0.595978200435638,7096655
0.0471454709768295,0.21578374505043,0.737070739269257,7217369
0.0304781701415777,0.197903603315353,0.771618187427521,7231512
0.00237749447114766,0.0319849029183388,0.965637624263763,7226691
0.00139934092294425,0.0362334027886391,0.962367236614227,7106422
0.0557513348758221,0.233925685286522,0.710322976112366,7171560
0.000542237190529704,0.0121473800390959,0.987310409545898,7169346
0.203906446695328,0.710791051387787,0.0853025242686272,7093826
0.0149749694392085,0.12046180665493,0.864563226699829,7190643
0.217545285820961,0.473753541707993,0.30870109796524,7107603
0.42423614859581,0.48275563120842,0.0930081903934479,7225728
0.00414128787815571,0.0853177607059479,0.91054093837738,7231020
0.0736241340637207,0.424673467874527,0.50170236825943,7229319
0.0961496159434319,0.536064505577087,0.367785900831223,7093180
0.0438058450818062,0.35698801279068,0.59920608997345,7162891
0.0200500208884478,0.235275864601135,0.744674146175385,7192326
0.0341325327754021,0.482808232307434,0.483059197664261,7215785
0.155798777937889,0.0775572508573532,0.766643941402435,7111268
0.00643828930333257,0.124537654221058,0.869024097919464,7088585
0.0123451864346862,0.0996796190738678,0.887975215911865,7150579
0.0452446043491364,0.239546373486519,0.715209007263184,7207214
0.00043940226896666,0.015146185643971,0.984414458274841,7213150
0.238643944263458,0.441199153661728,0.320156931877136,7140780
0.0174819547683001,0.408565908670425,0.57395213842392,7093552
0.108309589326382,0.427126169204712,0.464564263820648,7115375
0.00661614583805203,0.142878293991089,0.850505590438843,7154580
0.00511795375496149,0.0129374926909804,0.981944561004639,7155158
0.223287925124168,0.522416830062866,0.254295259714127,7150473
0.0179830342531204,0.227392435073853,0.754624545574188,7193228
0.00669981259852648,0.0523255579173565,0.940974593162537,7186441
0.00651604449376464,0.0765522867441177,0.916931688785553,7129576
0.0354243703186512,0.113439910113811,0.851135730743408,7153593
0.000546860217582434,0.00857427809387445,0.990878880023956,7156298
0.0233877710998058,0.0808495059609413,0.89576268196106,7106064
0.185641631484032,0.300448566675186,0.513909816741943,7160882
0.0413603968918324,0.340863436460495,0.617776155471802,7218794
0.0124633153900504,0.19235672056675,0.795179963111877,7209403
0.114519916474819,0.480433315038681,0.405046820640564,7136368
0.00901383813470602,0.0772629603743553,0.913723230361938,7106089
0.012105711735785,0.129481375217438,0.858412861824036,7167231
0.00547702610492706,0.160233169794083,0.834289789199829,7092812
0.210506990551949,0.306796431541443,0.482696563005447,7227544
0.0318976230919361,0.0965394228696823,0.871562957763672,7133049
0.427473217248917,0.344625234603882,0.227901548147202,7171049
0.570838153362274,0.296317934989929,0.132843971252441,7094295
0.0623516999185085,0.372680306434631,0.564967930316925,7194366
0.0591155253350735,0.492218255996704,0.44866618514061,7171801
0.0340429693460464,0.283328533172607,0.682628512382507,7177401
0.0207809619605541,0.221035778522491,0.758183300495148,7097593
0.203286454081535,0.23976793885231,0.556945562362671,7100430
